CONV_VALUE (V),TIMESTAMP (us)
94.1592,42075000,
94.2462,42080000,
94.2507,42085000,
93.9945,42090000,
94.2279,42095000,
94.3789,42100000,
94.4704,42105000,
94.2004,42110000,
94.1638,42115000,
94.1226,42120000,
94.0311,42125000,
94.2096,42130000,
94.0723,42135000,
94.1226,42140000,
94.2187,42145000,
94.3194,42150000,
94.5299,42155000,
94.1409,42160000,
93.9259,42165000,
94.1913,42170000,
94.2096,42175000,
94.2462,42180000,
94.0677,42185000,
94.1913,42190000,
94.2324,42195000,
94.1867,42200000,
94.6305,42205000,
94.2507,42210000,
94.0906,42215000,
94.1775,42220000,
94.2279,42225000,
94.2965,42230000,
94.1913,42235000,
94.0494,42240000,
94.1409,42245000,
94.2416,42250000,
94.7358,42255000,
94.1684,42260000,
94.1821,42265000,
94.3285,42270000,
94.2096,42275000,
94.2050,42280000,
94.3011,42285000,
94.1684,42290000,
94.1089,42295000,
93.9854,42300000,
94.5527,42305000,
94.3423,42310000,
94.1409,42315000,
94.2599,42320000,
94.1318,42325000,
94.2004,42330000,
94.1409,42335000,
94.1089,42340000,
94.1043,42345000,
94.1547,42350000,
94.4750,42355000,
94.0677,42360000,
93.9991,42365000,
94.0311,42370000,
94.1867,42375000,
94.2004,42380000,
94.1775,42385000,
94.2370,42390000,
94.1592,42395000,
94.0128,42400000,
94.6168,42405000,
94.1592,42410000,
94.2736,42415000,
94.1592,42420000,
94.1409,42425000,
94.2736,42430000,
94.1135,42435000,
94.1821,42440000,
94.0997,42445000,
94.1409,42450000,
94.3331,42455000,
94.2919,42460000,
94.2370,42465000,
93.9945,42470000,
94.2050,42475000,
94.2416,42480000,
94.2691,42485000,
94.1089,42490000,
94.2187,42495000,
94.2782,42500000,
94.5207,42505000,
94.0357,42510000,
94.1455,42515000,
94.2691,42520000,
94.2553,42525000,
94.0677,42530000,
94.1043,42535000,
93.9259,42540000,
93.9991,42545000,
94.2507,42550000,
94.4887,42555000,
94.1638,42560000,
94.0906,42565000,
94.0357,42570000,
94.1409,42575000,
94.0860,42580000,
94.0586,42585000,
94.1409,42590000,
94.1135,42595000,
94.2096,42600000,
94.5207,42605000,
94.3240,42610000,
94.0997,42615000,
94.3011,42620000,
94.1547,42625000,
94.2553,42630000,
94.2645,42635000,
94.2965,42640000,
94.1226,42645000,
94.1135,42650000,
94.4155,42655000,
94.0814,42660000,
94.1455,42665000,
94.1364,42670000,
94.1135,42675000,
94.4063,42680000,
94.1913,42685000,
94.1180,42690000,
94.1135,42695000,
94.0814,42700000,
94.5344,42705000,
94.1226,42710000,
94.1272,42715000,
94.0860,42720000,
94.3743,42725000,
94.1409,42730000,
94.1775,42735000,
94.1547,42740000,
94.0403,42745000,
94.1180,42750000,
94.5116,42755000,
94.0540,42760000,
94.3743,42765000,
94.1180,42770000,
94.2599,42775000,
94.1135,42780000,
94.1867,42785000,
94.2004,42790000,
93.9488,42795000,
94.1135,42800000,
94.5299,42805000,
94.2004,42810000,
94.0265,42815000,
94.0403,42820000,
94.2553,42825000,
94.0082,42830000,
94.1821,42835000,
94.4063,42840000,
94.0860,42845000,
94.2645,42850000,
94.4338,42855000,
94.2462,42860000,
94.1730,42865000,
94.1318,42870000,
94.0311,42875000,
94.0906,42880000,
94.2370,42885000,
94.1821,42890000,
94.0906,42895000,
94.2736,42900000,
94.5619,42905000,
94.2370,42910000,
94.2782,42915000,
94.0769,42920000,
94.2828,42925000,
94.2050,42930000,
94.0265,42935000,
94.0128,42940000,
94.2004,42945000,
94.0906,42950000,
94.4109,42955000,
94.3011,42960000,
94.1684,42965000,
94.2233,42970000,
94.2004,42975000,
94.2416,42980000,
94.1180,42985000,
94.1592,42990000,
94.4200,42995000,
94.1043,43000000,
94.4521,43005000,
94.2416,43010000,
94.2462,43015000,
94.1867,43020000,
94.0586,43025000,
94.0952,43030000,
94.1089,43035000,
94.1958,43040000,
94.1135,43045000,
94.0586,43050000,
94.4658,43055000,
94.1455,43060000,
94.2782,43065000,
94.2187,43070000,
94.1364,43075000,
94.2050,43080000,
94.1638,43085000,
94.2050,43090000,
94.1272,43095000,
94.1455,43100000,
94.4566,43105000,
94.2324,43110000,
94.1089,43115000,
94.2187,43120000,
94.1684,43125000,
94.0677,43130000,
94.1043,43135000,
94.0586,43140000,
94.2141,43145000,
94.0723,43150000,
94.4795,43155000,
94.2965,43160000,
94.2141,43165000,
94.1089,43170000,
94.1730,43175000,
94.2004,43180000,
94.1409,43185000,
94.1409,43190000,
94.2553,43195000,
94.3011,43200000,
94.5024,43205000,
94.0631,43210000,
94.1180,43215000,
94.0997,43220000,
94.1455,43225000,
94.3056,43230000,
94.2736,43235000,
94.1135,43240000,
94.1501,43245000,
94.3285,43250000,
94.4887,43255000,
94.1455,43260000,
94.0265,43265000,
94.1592,43270000,
94.4750,43275000,
94.2553,43280000,
94.2370,43285000,
94.2919,43290000,
94.1638,43295000,
94.4658,43300000,
94.5436,43305000,
94.1455,43310000,
93.9259,43315000,
94.2324,43320000,
94.1684,43325000,
94.2004,43330000,
94.3148,43335000,
94.0128,43340000,
94.0906,43345000,
94.0403,43350000,
94.5802,43355000,
94.3148,43360000,
94.0723,43365000,
94.1272,43370000,
94.3697,43375000,
94.3056,43380000,
94.2141,43385000,
94.1730,43390000,
94.0677,43395000,
94.1684,43400000,
94.3789,43405000,
94.0814,43410000,
94.0128,43415000,
94.3377,43420000,
94.2233,43425000,
94.0311,43430000,
94.2279,43435000,
94.2233,43440000,
94.2141,43445000,
94.2279,43450000,
94.5756,43455000,
94.2873,43460000,
94.1958,43465000,
94.4429,43470000,
94.0174,43475000,
94.2553,43480000,
94.2279,43485000,
94.1364,43490000,
94.1089,43495000,
94.1684,43500000,
94.3880,43505000,
94.0586,43510000,
94.1226,43515000,
94.5848,43525000,
94.6717,43530000,
93.9854,43535000,
94.3972,43540000,
94.0997,43545000,
94.1272,43550000,
94.6900,43555000,
95.0698,43560000,
94.1913,43565000,
94.2416,43570000,
94.2279,43575000,
94.0448,43580000,
94.1089,43585000,
94.1180,43590000,
94.3240,43595000,
94.1226,43600000,
94.3743,43605000,
94.1272,43610000,
94.0677,43615000,
94.2141,43620000,
94.2645,43625000,
94.2187,43630000,
94.1501,43635000,
94.4658,43640000,
94.0997,43645000,
94.1501,43650000,
94.4933,43655000,
94.3102,43660000,
93.9396,43665000,
94.2645,43670000,
94.4017,43675000,
94.2736,43680000,
93.9533,43685000,
94.2462,43690000,
94.1730,43695000,
94.0494,43700000,
94.5161,43705000,
94.0723,43710000,
94.2462,43715000,
94.2553,43720000,
94.1684,43725000,
94.1958,43730000,
94.3240,43735000,
94.0769,43740000,
94.1958,43745000,
94.2691,43750000,
94.4841,43755000,
94.1867,43760000,
94.0723,43765000,
94.0723,43770000,
94.1684,43775000,
94.2645,43780000,
94.2828,43785000,
94.1409,43790000,
94.2279,43795000,
94.0723,43800000,
94.4338,43805000,
94.0220,43810000,
94.1226,43815000,
94.0997,43820000,
94.0814,43825000,
94.1775,43830000,
94.2324,43835000,
94.1913,43840000,
94.0997,43845000,
94.2233,43850000,
94.4841,43855000,
94.0769,43860000,
94.3285,43865000,
94.2324,43870000,
94.2370,43875000,
94.2187,43880000,
94.1272,43885000,
94.1501,43890000,
93.9762,43895000,
94.2782,43900000,
94.4566,43905000,
94.1364,43910000,
94.2233,43915000,
94.0037,43920000,
94.1913,43925000,
94.1318,43930000,
94.1318,43935000,
94.2599,43940000,
94.0037,43945000,
94.1684,43950000,
94.4109,43955000,
94.0997,43960000,
94.0997,43965000,
94.1180,43970000,
94.2507,43975000,
94.1821,43980000,
94.2050,43985000,
94.2004,43990000,
94.1501,43995000,
94.1272,44000000,
94.4841,44005000,
94.3194,44010000,
94.2965,44015000,
94.1821,44020000,
94.0997,44025000,
94.2691,44030000,
94.1867,44035000,
94.1318,44040000,
94.2462,44045000,
93.9533,44050000,
94.5070,44055000,
94.2553,44060000,
94.0357,44065000,
94.1547,44070000,
94.1638,44075000,
94.1455,44080000,
94.1135,44085000,
94.1364,44090000,
94.0860,44095000,
94.2553,44100000,
94.4978,44105000,
94.1455,44110000,
94.1043,44115000,
93.9716,44120000,
94.1684,44125000,
94.2828,44130000,
94.1364,44135000,
94.0997,44140000,
94.1775,44145000,
94.1913,44150000,
94.4200,44155000,
93.9762,44160000,
94.0174,44165000,
94.0631,44170000,
94.0631,44175000,
94.2416,44180000,
94.1180,44185000,
94.2828,44190000,
94.3148,44195000,
94.0997,44200000,
94.5756,44205000,
94.0174,44210000,
94.2096,44215000,
94.2050,44220000,
94.1547,44225000,
94.1913,44230000,
94.0677,44235000,
94.0860,44240000,
94.3194,44245000,
94.3102,44250000,
94.4246,44255000,
94.1958,44260000,
94.0448,44265000,
94.2507,44270000,
94.2599,44275000,
94.2416,44280000,
94.0540,44285000,
94.0769,44290000,
94.1226,44295000,
94.0997,44300000,
94.4566,44305000,
94.0997,44310000,
94.1272,44315000,
94.1364,44320000,
94.2553,44325000,
94.2141,44330000,
94.1455,44335000,
94.0311,44340000,
94.1135,44345000,
94.0631,44350000,
94.4521,44355000,
94.0860,44360000,
94.0814,44365000,
94.2096,44370000,
94.0952,44375000,
94.2645,44380000,
94.1043,44385000,
94.1638,44390000,
94.1592,44395000,
94.1226,44400000,
94.4704,44405000,
94.3056,44410000,
94.0586,44415000,
94.0769,44420000,
94.1043,44425000,
94.2187,44430000,
94.2233,44435000,
94.1501,44440000,
94.0631,44445000,
94.1135,44450000,
94.5116,44455000,
94.2553,44460000,
94.3148,44465000,
94.1684,44470000,
94.1730,44475000,
94.1867,44480000,
94.1364,44485000,
94.1364,44490000,
94.1455,44495000,
94.1913,44500000,
94.4841,44505000,
94.0494,44510000,
94.0265,44515000,
94.2279,44520000,
94.1089,44525000,
93.9442,44530000,
94.2096,44535000,
93.9533,44540000,
94.3056,44545000,
94.2187,44550000,
94.4933,44555000,
94.1547,44560000,
94.2507,44565000,
94.3148,44570000,
94.0037,44575000,
94.1501,44580000,
94.2141,44585000,
94.2370,44590000,
94.1775,44595000,
94.1913,44600000,
94.5161,44605000,
94.3331,44610000,
94.1272,44615000,
94.0494,44620000,
94.3011,44625000,
94.1730,44630000,
94.0448,44635000,
94.2050,44640000,
94.2187,44645000,
94.1913,44650000,
94.5161,44655000,
94.1226,44660000,
94.2416,44665000,
94.1913,44670000,
94.2279,44675000,
94.2416,44680000,
94.1226,44685000,
94.1638,44690000,
94.1547,44695000,
94.3148,44700000,
94.6031,44705000,
94.0952,44710000,
94.0448,44715000,
94.4109,44720000,
94.2370,44725000,
94.1501,44730000,
94.1226,44735000,
94.3148,44740000,
94.2004,44745000,
94.0082,44750000,
94.5344,44755000,
94.1455,44760000,
94.4109,44765000,
94.1318,44770000,
94.1043,44775000,
94.1958,44780000,
94.2736,44785000,
94.0220,44790000,
94.0860,44795000,
94.1730,44800000,
95.0286,44805000,
94.4109,44810000,
94.1913,44815000,
94.1958,44820000,
94.3011,44825000,
94.2187,44830000,
94.3056,44835000,
94.3926,44840000,
95.0057,44845000,
94.2004,44850000,
94.5665,44855000,
94.0677,44860000,
94.0997,44865000,
94.2050,44870000,
94.1455,44875000,
94.1455,44880000,
94.1867,44885000,
94.1547,44890000,
94.1318,44895000,
94.1547,44900000,
94.6442,44905000,
94.1226,44910000,
93.9808,44915000,
94.3651,44920000,
94.1455,44925000,
94.0906,44930000,
94.3148,44935000,
94.0906,44940000,
94.0494,44945000,
94.1135,44950000,
94.5665,44955000,
94.0311,44960000,
94.0677,44965000,
94.0494,44970000,
94.1913,44975000,
94.0723,44980000,
94.1775,44985000,
94.2416,44990000,
94.0997,44995000,
94.1455,45000000,
94.4109,45005000,
94.0494,45010000,
94.1958,45015000,
94.2965,45020000,
94.1958,45025000,
94.2279,45030000,
94.0494,45035000,
94.0677,45040000,
94.1730,45045000,
94.2873,45050000,
94.4704,45055000,
94.0448,45060000,
94.1043,45065000,
94.2187,45070000,
94.1638,45075000,
94.2691,45080000,
94.1638,45085000,
94.1821,45090000,
94.2141,45095000,
94.1226,45100000,
94.4933,45105000,
94.1089,45110000,
94.1272,45115000,
94.2553,45120000,
94.1364,45125000,
94.1867,45130000,
94.2096,45135000,
94.0860,45140000,
94.1272,45145000,
94.1821,45150000,
94.5619,45155000,
94.1958,45160000,
94.2828,45165000,
94.2370,45170000,
93.9762,45175000,
94.1455,45180000,
93.9808,45185000,
94.1364,45190000,
94.0265,45195000,
94.1364,45200000,
94.3743,45205000,
94.1043,45210000,
94.0814,45215000,
94.2187,45220000,
94.2553,45225000,
94.2050,45230000,
94.4246,45235000,
94.1547,45240000,
94.1272,45245000,
93.9671,45250000,
94.3880,45255000,
94.0860,45260000,
94.2004,45265000,
94.1958,45270000,
94.0403,45275000,
94.1638,45280000,
94.0952,45285000,
94.3651,45290000,
94.2553,45295000,
94.1730,45300000,
94.4292,45305000,
93.9854,45310000,
94.2736,45315000,
94.1364,45320000,
94.1272,45325000,
94.2050,45330000,
94.1775,45335000,
94.0586,45340000,
94.1821,45345000,
94.0997,45350000,
94.6214,45355000,
94.3880,45360000,
94.1364,45365000,
94.2691,45370000,
94.1913,45375000,
94.2416,45380000,
94.1226,45385000,
94.0631,45390000,
94.1409,45395000,
94.1043,45400000,
94.4200,45405000,
94.1592,45410000,
94.1958,45415000,
94.1409,45420000,
94.2050,45425000,
94.0997,45430000,
94.0128,45435000,
94.1547,45440000,
94.0860,45445000,
94.2187,45450000,
94.4338,45455000,
94.2233,45460000,
94.0448,45465000,
94.1226,45470000,
94.2462,45475000,
94.0952,45480000,
94.1135,45485000,
93.9808,45490000,
94.2141,45495000,
94.2736,45500000,
94.5665,45505000,
94.1958,45510000,
94.0037,45515000,
94.1730,45520000,
94.2462,45525000,
94.2141,45530000,
94.0494,45535000,
94.0357,45540000,
94.0265,45545000,
94.1684,45550000,
94.4109,45555000,
94.2279,45560000,
93.9808,45565000,
94.2462,45570000,
94.1043,45575000,
94.2416,45580000,
93.9899,45585000,
94.1501,45590000,
94.1638,45595000,
93.8893,45600000,
94.4795,45605000,
94.1272,45610000,
94.2141,45615000,
94.2187,45620000,
94.2507,45625000,
94.0952,45630000,
94.0540,45635000,
94.0860,45640000,
94.1958,45645000,
94.2141,45650000,
94.4063,45655000,
94.0952,45660000,
94.0723,45665000,
94.2279,45670000,
94.1135,45675000,
94.1272,45680000,
94.0265,45685000,
94.0723,45690000,
94.2096,45695000,
94.2279,45700000,
94.5344,45705000,
94.2096,45710000,
94.0814,45715000,
94.1364,45720000,
94.0723,45725000,
94.1913,45730000,
94.3468,45735000,
94.1409,45740000,
94.1775,45745000,
94.1638,45750000,
94.5573,45755000,
94.2096,45760000,
94.2004,45765000,
94.0448,45770000,
94.1867,45775000,
94.0723,45780000,
94.1135,45785000,
94.2187,45790000,
94.2279,45795000,
94.2782,45800000,
94.4292,45805000,
94.1638,45810000,
94.1364,45815000,
94.0814,45820000,
94.1409,45825000,
94.2233,45830000,
94.1638,45835000,
94.1272,45840000,
94.0586,45845000,
94.1089,45850000,
94.4383,45855000,
94.0586,45860000,
94.0997,45865000,
94.2507,45870000,
94.2553,45875000,
93.9991,45880000,
94.0037,45885000,
94.1684,45890000,
94.0860,45895000,
94.0906,45900000,
94.3926,45905000,
94.2828,45910000,
94.2004,45915000,
94.2919,45920000,
93.9762,45925000,
94.0723,45930000,
94.1684,45935000,
94.0952,45940000,
94.2050,45945000,
94.1684,45950000,
94.4475,45955000,
94.0860,45960000,
94.2873,45965000,
94.1684,45970000,
94.0494,45975000,
94.1043,45980000,
94.1867,45985000,
94.1638,45990000,
94.0723,45995000,
94.1180,46000000,
94.4429,46005000,
94.1821,46010000,
94.1547,46015000,
94.1684,46020000,
94.1135,46025000,
94.1638,46030000,
94.1455,46035000,
94.0952,46040000,
93.9533,46045000,
94.1409,46050000,
94.3789,46055000,
94.2553,46060000,
94.0540,46065000,
94.0952,46070000,
94.2096,46075000,
94.9645,46085000,
93.6376,46090000,
93.9991,46095000,
94.1821,46100000,
94.5756,46105000,
94.0997,46110000,
94.3468,46115000,
94.3194,46120000,
94.2919,46125000,
94.2828,46130000,
94.2279,46135000,
94.2462,46140000,
94.2004,46145000,
94.5619,46150000,
94.6214,46155000,
94.1821,46160000,
94.2691,46165000,
94.2828,46170000,
94.1958,46175000,
94.1043,46180000,
94.1318,46185000,
94.0906,46190000,
94.1775,46195000,
94.2553,46200000,
94.4933,46205000,
94.0677,46210000,
94.1730,46215000,
94.0174,46220000,
94.3148,46225000,
94.0952,46230000,
94.2691,46235000,
94.0906,46240000,
94.0586,46245000,
94.1867,46250000,
94.4475,46255000,
93.9854,46260000,
94.1867,46265000,
94.1043,46270000,
94.3011,46275000,
94.0540,46280000,
94.2141,46285000,
94.1775,46290000,
94.0631,46295000,
94.1501,46300000,
94.4795,46305000,
94.1592,46310000,
94.0906,46315000,
94.1730,46320000,
93.9625,46325000,
94.2141,46330000,
94.0906,46335000,
94.1958,46340000,
94.2462,46345000,
94.4063,46350000,
94.5573,46355000,
94.1455,46360000,
94.1638,46365000,
94.1409,46370000,
94.1867,46375000,
94.1409,46380000,
94.1180,46385000,
94.1364,46390000,
94.0952,46395000,
94.1089,46400000,
94.4017,46405000,
94.0814,46410000,
94.1730,46415000,
93.9899,46420000,
94.1272,46425000,
94.1501,46430000,
94.1547,46435000,
94.2691,46440000,
94.0997,46445000,
94.1318,46450000,
94.5299,46455000,
94.2370,46460000,
94.2050,46465000,
94.0311,46470000,
94.1135,46475000,
94.1226,46480000,
94.1501,46485000,
94.1409,46490000,
94.1592,46495000,
94.2416,46500000,
94.5619,46505000,
94.1775,46510000,
94.1409,46515000,
94.0082,46520000,
94.1272,46525000,
94.1638,46530000,
94.2736,46535000,
94.0128,46540000,
93.9625,46545000,
93.9533,46550000,
94.4338,46555000,
94.0860,46560000,
94.2553,46565000,
94.2187,46570000,
94.1867,46575000,
94.1547,46580000,
94.0906,46585000,
93.9854,46590000,
94.2645,46595000,
93.9579,46600000,
94.4109,46605000,
94.1958,46610000,
94.2004,46615000,
94.2096,46620000,
94.2782,46625000,
94.1455,46630000,
94.0037,46635000,
94.3606,46640000,
94.2004,46645000,
93.9350,46650000,
94.6031,46655000,
94.0769,46660000,
94.0814,46665000,
94.1547,46670000,
94.0814,46675000,
94.0448,46680000,
94.2965,46685000,
94.2645,46690000,
94.0769,46695000,
94.3285,46700000,
94.6305,46705000,
94.1455,46710000,
94.1409,46715000,
94.3102,46720000,
94.1775,46725000,
94.1775,46730000,
94.2553,46735000,
94.0082,46740000,
94.1318,46745000,
93.8984,46750000,
94.5756,46755000,
94.1180,46760000,
94.1272,46765000,
94.3606,46770000,
94.2782,46775000,
94.1684,46780000,
94.1775,46785000,
94.2050,46790000,
94.1364,46795000,
94.0814,46800000,
94.5893,46805000,
94.1821,46810000,
94.0631,46815000,
94.2416,46820000,
94.0769,46825000,
94.1867,46830000,
94.2279,46835000,
94.0952,46840000,
94.0082,46845000,
94.1226,46850000,
94.3743,46855000,
94.1135,46860000,
94.3423,46865000,
94.1547,46870000,
94.2050,46875000,
94.1318,46880000,
93.9899,46885000,
94.2233,46890000,
94.1592,46895000,
94.1958,46900000,
94.4566,46905000,
94.2324,46910000,
94.0906,46915000,
94.1180,46920000,
93.9945,46925000,
94.1821,46930000,
94.0631,46935000,
94.1364,46940000,
94.2233,46945000,
94.1226,46950000,
94.5070,46955000,
93.9945,46960000,
94.0952,46965000,
93.9899,46970000,
94.3423,46975000,
94.0769,46980000,
94.0311,46985000,
94.2279,46990000,
94.0860,46995000,
94.1180,47000000,
94.6031,47005000,
94.3011,47010000,
94.0311,47015000,
94.3697,47020000,
94.0952,47025000,
94.2691,47030000,
94.1409,47035000,
94.1501,47040000,
94.1638,47045000,
94.2141,47050000,
94.4612,47055000,
94.1592,47060000,
94.1958,47065000,
94.2553,47070000,
94.1364,47075000,
94.1775,47080000,
94.0769,47085000,
94.2096,47090000,
94.1043,47095000,
94.0357,47100000,
94.3789,47105000,
94.0311,47110000,
94.1409,47115000,
94.0952,47120000,
94.1775,47125000,
94.0631,47130000,
94.1730,47135000,
94.0723,47140000,
94.3377,47145000,
94.1272,47150000,
94.4612,47155000,
94.1455,47160000,
94.2004,47165000,
94.1180,47170000,
94.1272,47175000,
94.2691,47180000,
94.0631,47185000,
93.9945,47190000,
94.1043,47195000,
94.1730,47200000,
94.4338,47205000,
94.4155,47210000,
94.0586,47215000,
94.1135,47220000,
94.2370,47225000,
94.0814,47230000,
93.9533,47235000,
94.1364,47240000,
94.0540,47245000,
94.0997,47250000,
94.4429,47255000,
94.0952,47260000,
94.1638,47265000,
93.9533,47270000,
94.2050,47275000,
94.2873,47280000,
94.3056,47285000,
93.8984,47290000,
94.2828,47295000,
94.0311,47300000,
94.5253,47305000,
94.0403,47310000,
94.1821,47315000,
94.1547,47320000,
94.0494,47325000,
93.9671,47330000,
94.1775,47335000,
94.0494,47340000,
94.1180,47345000,
94.1638,47350000,
94.4246,47355000,
94.2370,47360000,
94.3972,47365000,
94.1089,47370000,
94.0540,47375000,
94.1318,47380000,
93.9808,47385000,
93.9579,47390000,
94.1867,47395000,
94.2919,47400000,
94.3926,47405000,
94.0448,47410000,
95.1430,47415000,
94.5848,47420000,
94.1730,47425000,
94.1272,47430000,
94.1455,47435000,
94.2233,47440000,
94.2141,47445000,
94.1821,47450000,
94.2873,47455000,
94.1364,47460000,
94.3972,47465000,
94.1867,47470000,
94.0128,47475000,
94.2187,47480000,
94.0769,47485000,
94.1364,47490000,
94.1684,47495000,
94.0814,47500000,
94.5116,47505000,
94.0586,47510000,
94.1592,47515000,
94.1592,47520000,
94.1684,47525000,
94.0448,47530000,
93.9579,47535000,
94.1455,47540000,
94.1547,47545000,
94.1318,47550000,
94.3926,47555000,
94.1913,47560000,
94.0769,47565000,
94.3377,47570000,
94.0220,47575000,
94.2828,47580000,
94.1318,47585000,
94.0997,47590000,
94.1547,47595000,
94.1455,47600000,
94.3880,47605000,
94.1867,47610000,
94.2645,47615000,
94.2919,47620000,
94.1226,47625000,
94.1867,47630000,
94.2233,47635000,
94.0540,47640000,
94.3331,47645000,
94.2965,47650000,
94.5253,47655000,
93.9533,47660000,
94.2370,47665000,
94.1135,47670000,
94.0586,47675000,
94.2279,47680000,
94.1638,47685000,
94.2416,47690000,
94.0174,47695000,
94.0860,47700000,
94.5482,47705000,
94.0997,47710000,
94.1501,47715000,
94.3651,47720000,
93.9121,47725000,
94.0860,47730000,
94.0952,47735000,
94.0586,47740000,
94.0952,47745000,
94.0769,47750000,
94.3834,47755000,
94.0906,47760000,
94.1547,47765000,
94.0540,47770000,
94.1135,47775000,
94.1730,47780000,
94.0082,47785000,
94.1272,47790000,
94.2691,47795000,
94.1684,47800000,
94.4017,47805000,
94.0723,47810000,
94.0403,47815000,
94.1501,47820000,
94.1043,47825000,
94.2736,47830000,
94.1501,47835000,
94.0448,47840000,
94.1730,47845000,
94.1958,47850000,
94.3102,47855000,
94.1913,47860000,
94.2141,47865000,
94.0174,47870000,
94.3011,47875000,
94.5161,47880000,
94.0540,47885000,
94.1364,47890000,
94.0769,47895000,
94.3331,47900000,
94.3834,47905000,
94.1318,47910000,
94.1867,47915000,
94.3651,47920000,
94.0952,47925000,
94.1592,47930000,
94.1318,47935000,
94.1180,47940000,
94.1135,47945000,
94.1684,47950000,
94.4795,47955000,
94.2462,47960000,
94.1318,47965000,
94.3331,47970000,
94.1455,47975000,
94.0723,47980000,
94.1821,47985000,
94.2553,47990000,
94.1867,47995000,
94.0265,48000000,
94.5161,48005000,
94.0906,48010000,
94.0586,48015000,
94.1226,48020000,
94.1043,48025000,
94.0403,48030000,
93.9396,48035000,
94.2691,48040000,
94.1318,48045000,
94.0082,48050000,
94.3560,48055000,
94.2691,48060000,
93.9396,48065000,
94.1867,48070000,
94.0540,48075000,
94.0403,48080000,
94.0952,48085000,
94.2233,48090000,
94.0174,48095000,
94.3194,48100000,
94.4978,48105000,
94.1455,48110000,
94.0631,48115000,
94.3056,48120000,
94.0357,48125000,
94.0540,48130000,
94.1547,48135000,
94.1043,48140000,
94.1638,48145000,
94.1730,48150000,
94.4383,48155000,
94.0723,48160000,
93.9305,48165000,
94.1958,48170000,
93.9945,48175000,
94.0494,48180000,
94.2599,48185000,
94.1364,48190000,
94.0174,48195000,
94.3102,48200000,
94.4566,48205000,
94.4704,48210000,
94.1501,48215000,
94.1043,48220000,
94.0448,48225000,
94.0403,48230000,
94.0906,48235000,
94.0448,48240000,
94.2507,48245000,
93.9991,48250000,
94.4200,48255000,
94.2324,48260000,
94.3056,48265000,
94.2187,48270000,
94.0403,48275000,
94.1592,48280000,
94.2782,48285000,
94.0769,48290000,
94.1135,48295000,
94.0860,48300000,
94.4887,48305000,
94.0814,48310000,
94.2050,48315000,
94.0997,48320000,
94.1043,48325000,
94.2919,48330000,
94.1730,48335000,
94.0540,48340000,
94.1913,48345000,
94.2873,48350000,
94.6488,48355000,
94.2782,48360000,
94.1043,48365000,
94.1547,48370000,
94.2553,48375000,
94.1821,48380000,
94.1775,48385000,
94.2599,48390000,
94.1135,48395000,
94.2279,48400000,
94.5253,48405000,
94.2965,48410000,
94.0586,48415000,
94.2462,48420000,
94.2096,48425000,
94.2645,48430000,
94.0128,48435000,
94.0814,48440000,
94.1364,48445000,
93.9899,48450000,
94.5710,48455000,
94.0220,48460000,
94.3148,48465000,
94.1775,48470000,
94.0174,48475000,
94.2416,48480000,
94.1821,48485000,
94.1913,48490000,
94.0952,48495000,
94.1867,48500000,
94.5939,48505000,
94.0952,48510000,
94.0997,48515000,
93.9991,48520000,
94.3423,48525000,
94.2370,48530000,
94.0082,48535000,
94.1135,48540000,
94.0220,48545000,
94.1730,48550000,
94.3834,48555000,
94.1226,48560000,
94.1684,48565000,
94.0952,48570000,
94.1135,48575000,
94.0128,48580000,
94.0448,48585000,
94.3056,48590000,
94.1409,48595000,
94.1501,48600000,
94.5756,48605000,
94.2004,48610000,
94.1684,48615000,
94.2370,48620000,
93.9991,48625000,
93.9808,48630000,
94.4429,48635000,
